# fetched=2026-07-09
Country,Continent,ISO_Code,Level,GDLCODE,Region,Year,msch
Malaysia,Asia/Pacific,MYS,Subnat,MYSr114,"Kuala Lumpur Federal Territory",2016,12.55
Malaysia,Asia/Pacific,MYS,Subnat,MYSr114,"Kuala Lumpur Federal Territory",2017,12.67
Malaysia,Asia/Pacific,MYS,Subnat,MYSr114,"Kuala Lumpur Federal Territory",2018,12.78
Malaysia,Asia/Pacific,MYS,Subnat,MYSr114,"Kuala Lumpur Federal Territory",2019,12.89
Malaysia,Asia/Pacific,MYS,Subnat,MYSr114,"Kuala Lumpur Federal Territory",2020,13.07
Malaysia,Asia/Pacific,MYS,Subnat,MYSr114,"Kuala Lumpur Federal Territory",2021,13.25
Malaysia,Asia/Pacific,MYS,Subnat,MYSr114,"Kuala Lumpur Federal Territory",2022,13.42
Malaysia,Asia/Pacific,MYS,Subnat,MYSr114,"Kuala Lumpur Federal Territory",2023,13.42
Malaysia,Asia/Pacific,MYS,Subnat,MYSr115,"Labuan Federal Territory",1990,6.485
Malaysia,Asia/Pacific,MYS,Subnat,MYSr115,"Labuan Federal Territory",1991,6.689
Malaysia,Asia/Pacific,MYS,Subnat,MYSr115,"Labuan Federal Territory",1992,6.894
Malaysia,Asia/Pacific,MYS,Subnat,MYSr115,"Labuan Federal Territory",1993,7.098
Malaysia,Asia/Pacific,MYS,Subnat,MYSr115,"Labuan Federal Territory",1994,7.303
Malaysia,Asia/Pacific,MYS,Subnat,MYSr115,"Labuan Federal Territory",1995,7.507
Malaysia,Asia/Pacific,MYS,Subnat,MYSr115,"Labuan Federal Territory",1996,7.627
Malaysia,Asia/Pacific,MYS,Subnat,MYSr115,"Labuan Federal Territory",1997,7.94
Malaysia,Asia/Pacific,MYS,Subnat,MYSr115,"Labuan Federal Territory",1998,8.254
Malaysia,Asia/Pacific,MYS,Subnat,MYSr115,"Labuan Federal Territory",1999,8.568
Malaysia,Asia/Pacific,MYS,Subnat,MYSr115,"Labuan Federal Territory",2000,8.882
Malaysia,Asia/Pacific,MYS,Subnat,MYSr115,"Labuan Federal Territory",2001,8.707
Malaysia,Asia/Pacific,MYS,Subnat,MYSr115,"Labuan Federal Territory",2002,8.532
Malaysia,Asia/Pacific,MYS,Subnat,MYSr115,"Labuan Federal Territory",2003,8.356
Malaysia,Asia/Pacific,MYS,Subnat,MYSr115,"Labuan Federal Territory",2004,8.181
Malaysia,Asia/Pacific,MYS,Subnat,MYSr115,"Labuan Federal Territory",2005,8.006
Malaysia,Asia/Pacific,MYS,Subnat,MYSr115,"Labuan Federal Territory",2006,8.526
Malaysia,Asia/Pacific,MYS,Subnat,MYSr115,"Labuan Federal Territory",2007,9.045
Malaysia,Asia/Pacific,MYS,Subnat,MYSr115,"Labuan Federal Territory",2008,9.565
Malaysia,Asia/Pacific,MYS,Subnat,MYSr115,"Labuan Federal Territory",2009,10.08
Malaysia,Asia/Pacific,MYS,Subnat,MYSr115,"Labuan Federal Territory",2010,10.23
Malaysia,Asia/Pacific,MYS,Subnat,MYSr115,"Labuan Federal Territory",2011,10.35
Malaysia,Asia/Pacific,MYS,Subnat,MYSr115,"Labuan Federal Territory",2012,10.47
Malaysia,Asia/Pacific,MYS,Subnat,MYSr115,"Labuan Federal Territory",2013,10.59
Malaysia,Asia/Pacific,MYS,Subnat,MYSr115,"Labuan Federal Territory",2014,10.7
Malaysia,Asia/Pacific,MYS,Subnat,MYSr115,"Labuan Federal Territory",2015,10.82
Malaysia,Asia/Pacific,MYS,Subnat,MYSr115,"Labuan Federal Territory",2016,10.94
Malaysia,Asia/Pacific,MYS,Subnat,MYSr115,"Labuan Federal Territory",2017,11.04
Malaysia,Asia/Pacific,MYS,Subnat,MYSr115,"Labuan Federal Territory",2018,11.14
Malaysia,Asia/Pacific,MYS,Subnat,MYSr115,"Labuan Federal Territory",2019,11.23
Malaysia,Asia/Pacific,MYS,Subnat,MYSr115,"Labuan Federal Territory",2020,11.39
Malaysia,Asia/Pacific,MYS,Subnat,MYSr115,"Labuan Federal Territory",2021,11.54
Malaysia,Asia/Pacific,MYS,Subnat,MYSr115,"Labuan Federal Territory",2022,11.7
Malaysia,Asia/Pacific,MYS,Subnat,MYSr115,"Labuan Federal Territory",2023,11.7
Malaysia,Asia/Pacific,MYS,Subnat,MYSr104,Melaka,1990,6.336
Malaysia,Asia/Pacific,MYS,Subnat,MYSr104,Melaka,1991,6.535
Malaysia,Asia/Pacific,MYS,Subnat,MYSr104,Melaka,1992,6.735
Malaysia,Asia/Pacific,MYS,Subnat,MYSr104,Melaka,1993,6.935
Malaysia,Asia/Pacific,MYS,Subnat,MYSr104,Melaka,1994,7.135
Malaysia,Asia/Pacific,MYS,Subnat,MYSr104,Melaka,1995,7.335
Malaysia,Asia/Pacific,MYS,Subnat,MYSr104,Melaka,1996,7.451
Malaysia,Asia/Pacific,MYS,Subnat,MYSr104,Melaka,1997,7.758
Malaysia,Asia/Pacific,MYS,Subnat,MYSr104,Melaka,1998,8.065
Malaysia,Asia/Pacific,MYS,Subnat,MYSr104,Melaka,1999,8.371
Malaysia,Asia/Pacific,MYS,Subnat,MYSr104,Melaka,2000,8.678
Malaysia,Asia/Pacific,MYS,Subnat,MYSr104,Melaka,2001,8.507
Malaysia,Asia/Pacific,MYS,Subnat,MYSr104,Melaka,2002,8.336
Malaysia,Asia/Pacific,MYS,Subnat,MYSr104,Melaka,2003,8.165
Malaysia,Asia/Pacific,MYS,Subnat,MYSr104,Melaka,2004,7.993
Malaysia,Asia/Pacific,MYS,Subnat,MYSr104,Melaka,2005,7.822
Malaysia,Asia/Pacific,MYS,Subnat,MYSr104,Melaka,2006,8.33
Malaysia,Asia/Pacific,MYS,Subnat,MYSr104,Melaka,2007,8.838
Malaysia,Asia/Pacific,MYS,Subnat,MYSr104,Melaka,2008,9.345
Malaysia,Asia/Pacific,MYS,Subnat,MYSr104,Melaka,2009,9.853
Malaysia,Asia/Pacific,MYS,Subnat,MYSr104,Melaka,2010,9.997
Malaysia,Asia/Pacific,MYS,Subnat,MYSr104,Melaka,2011,10.11
Malaysia,Asia/Pacific,MYS,Subnat,MYSr104,Melaka,2012,10.23
Malaysia,Asia/Pacific,MYS,Subnat,MYSr104,Melaka,2013,10.34
Malaysia,Asia/Pacific,MYS,Subnat,MYSr104,Melaka,2014,10.46
Malaysia,Asia/Pacific,MYS,Subnat,MYSr104,Melaka,2015,10.57
Malaysia,Asia/Pacific,MYS,Subnat,MYSr104,Melaka,2016,10.69
Malaysia,Asia/Pacific,MYS,Subnat,MYSr104,Melaka,2017,10.78
Malaysia,Asia/Pacific,MYS,Subnat,MYSr104,Melaka,2018,10.88
Malaysia,Asia/Pacific,MYS,Subnat,MYSr104,Melaka,2019,10.98
Malaysia,Asia/Pacific,MYS,Subnat,MYSr104,Melaka,2020,11.13
Malaysia,Asia/Pacific,MYS,Subnat,MYSr104,Melaka,2021,11.28
Malaysia,Asia/Pacific,MYS,Subnat,MYSr104,Melaka,2022,11.43
Malaysia,Asia/Pacific,MYS,Subnat,MYSr104,Melaka,2023,11.43
Malaysia,Asia/Pacific,MYS,Subnat,MYSr105,"Negeri Sembilan",1990,6.375
Malaysia,Asia/Pacific,MYS,Subnat,MYSr105,"Negeri Sembilan",1991,6.576
Malaysia,Asia/Pacific,MYS,Subnat,MYSr105,"Negeri Sembilan",1992,6.777
Malaysia,Asia/Pacific,MYS,Subnat,MYSr105,"Negeri Sembilan",1993,6.978
Malaysia,Asia/Pacific,MYS,Subnat,MYSr105,"Negeri Sembilan",1994,7.179
Malaysia,Asia/Pacific,MYS,Subnat,MYSr105,"Negeri Sembilan",1995,7.38
Malaysia,Asia/Pacific,MYS,Subnat,MYSr105,"Negeri Sembilan",1996,7.497
Malaysia,Asia/Pacific,MYS,Subnat,MYSr105,"Negeri Sembilan",1997,7.806
Malaysia,Asia/Pacific,MYS,Subnat,MYSr105,"Negeri Sembilan",1998,8.114
Malaysia,Asia/Pacific,MYS,Subnat,MYSr105,"Negeri Sembilan",1999,8.423
Malaysia,Asia/Pacific,MYS,Subnat,MYSr105,"Negeri Sembilan",2000,8.731
Malaysia,Asia/Pacific,MYS,Subnat,MYSr105,"Negeri Sembilan",2001,8.559
Malaysia,Asia/Pacific,MYS,Subnat,MYSr105,"Negeri Sembilan",2002,8.387
Malaysia,Asia/Pacific,MYS,Subnat,MYSr105,"Negeri Sembilan",2003,8.215
Malaysia,Asia/Pacific,MYS,Subnat,MYSr105,"Negeri Sembilan",2004,8.043
Malaysia,Asia/Pacific,MYS,Subnat,MYSr105,"Negeri Sembilan",2005,7.871
Malaysia,Asia/Pacific,MYS,Subnat,MYSr105,"Negeri Sembilan",2006,8.381
Malaysia,Asia/Pacific,MYS,Subnat,MYSr105,"Negeri Sembilan",2007,8.892
Malaysia,Asia/Pacific,MYS,Subnat,MYSr105,"Negeri Sembilan",2008,9.403
Malaysia,Asia/Pacific,MYS,Subnat,MYSr105,"Negeri Sembilan",2009,9.914
Malaysia,Asia/Pacific,MYS,Subnat,MYSr105,"Negeri Sembilan",2010,10.06
Malaysia,Asia/Pacific,MYS,Subnat,MYSr105,"Negeri Sembilan",2011,10.18
Malaysia,Asia/Pacific,MYS,Subnat,MYSr105,"Negeri Sembilan",2012,10.29
Malaysia,Asia/Pacific,MYS,Subnat,MYSr105,"Negeri Sembilan",2013,10.41
Malaysia,Asia/Pacific,MYS,Subnat,MYSr105,"Negeri Sembilan",2014,10.52
Malaysia,Asia/Pacific,MYS,Subnat,MYSr105,"Negeri Sembilan",2015,10.64
Malaysia,Asia/Pacific,MYS,Subnat,MYSr105,"Negeri Sembilan",2016,10.75
Malaysia,Asia/Pacific,MYS,Subnat,MYSr105,"Negeri Sembilan",2017,10.85
Malaysia,Asia/Pacific,MYS,Subnat,MYSr105,"Negeri Sembilan",2018,10.95
Malaysia,Asia/Pacific,MYS,Subnat,MYSr105,"Negeri Sembilan",2019,11.04
Malaysia,Asia/Pacific,MYS,Subnat,MYSr105,"Negeri Sembilan",2020,11.2
Malaysia,Asia/Pacific,MYS,Subnat,MYSr105,"Negeri Sembilan",2021,11.35
Malaysia,Asia/Pacific,MYS,Subnat,MYSr105,"Negeri Sembilan",2022,11.5
Malaysia,Asia/Pacific,MYS,Subnat,MYSr105,"Negeri Sembilan",2023,11.5
Malaysia,Asia/Pacific,MYS,Subnat,MYSr106,Pahang,1990,5.951
Malaysia,Asia/Pacific,MYS,Subnat,MYSr106,Pahang,1991,6.139
Malaysia,Asia/Pacific,MYS,Subnat,MYSr106,Pahang,1992,6.327
Malaysia,Asia/Pacific,MYS,Subnat,MYSr106,Pahang,1993,6.515
Malaysia,Asia/Pacific,MYS,Subnat,MYSr106,Pahang,1994,6.702
Malaysia,Asia/Pacific,MYS,Subnat,MYSr106,Pahang,1995,6.89
Malaysia,Asia/Pacific,MYS,Subnat,MYSr106,Pahang,1996,6.999
Malaysia,Asia/Pacific,MYS,Subnat,MYSr106,Pahang,1997,7.287
Malaysia,Asia/Pacific,MYS,Subnat,MYSr106,Pahang,1998,7.575
Malaysia,Asia/Pacific,MYS,Subnat,MYSr106,Pahang,1999,7.863
Malaysia,Asia/Pacific,MYS,Subnat,MYSr106,Pahang,2000,8.152
Malaysia,Asia/Pacific,MYS,Subnat,MYSr106,Pahang,2001,7.991
Malaysia,Asia/Pacific,MYS,Subnat,MYSr106,Pahang,2002,7.83
Malaysia,Asia/Pacific,MYS,Subnat,MYSr106,Pahang,2003,7.669
Malaysia,Asia/Pacific,MYS,Subnat,MYSr106,Pahang,2004,7.509
Malaysia,Asia/Pacific,MYS,Subnat,MYSr106,Pahang,2005,7.348
Malaysia,Asia/Pacific,MYS,Subnat,MYSr106,Pahang,2006,7.825
Malaysia,Asia/Pacific,MYS,Subnat,MYSr106,Pahang,2007,8.302
Malaysia,Asia/Pacific,MYS,Subnat,MYSr106,Pahang,2008,8.778
Malaysia,Asia/Pacific,MYS,Subnat,MYSr106,Pahang,2009,9.255
Malaysia,Asia/Pacific,MYS,Subnat,MYSr106,Pahang,2010,9.391
Malaysia,Asia/Pacific,MYS,Subnat,MYSr106,Pahang,2011,9.499
Malaysia,Asia/Pacific,MYS,Subnat,MYSr106,Pahang,2012,9.607
Malaysia,Asia/Pacific,MYS,Subnat,MYSr106,Pahang,2013,9.715
Malaysia,Asia/Pacific,MYS,Subnat,MYSr106,Pahang,2014,9.823
Malaysia,Asia/Pacific,MYS,Subnat,MYSr106,Pahang,2015,9.931
Malaysia,Asia/Pacific,MYS,Subnat,MYSr106,Pahang,2016,10.04
Malaysia,Asia/Pacific,MYS,Subnat,MYSr106,Pahang,2017,10.13
Malaysia,Asia/Pacific,MYS,Subnat,MYSr106,Pahang,2018,10.22
Malaysia,Asia/Pacific,MYS,Subnat,MYSr106,Pahang,2019,10.31
Malaysia,Asia/Pacific,MYS,Subnat,MYSr106,Pahang,2020,10.45
Malaysia,Asia/Pacific,MYS,Subnat,MYSr106,Pahang,2021,10.59
Malaysia,Asia/Pacific,MYS,Subnat,MYSr106,Pahang,2022,10.74
Malaysia,Asia/Pacific,MYS,Subnat,MYSr106,Pahang,2023,10.74
Malaysia,Asia/Pacific,MYS,Subnat,MYSr108,Perak,1990,5.873
Malaysia,Asia/Pacific,MYS,Subnat,MYSr108,Perak,1991,6.058
Malaysia,Asia/Pacific,MYS,Subnat,MYSr108,Perak,1992,6.243
Malaysia,Asia/Pacific,MYS,Subnat,MYSr108,Perak,1993,6.429
Malaysia,Asia/Pacific,MYS,Subnat,MYSr108,Perak,1994,6.614
Malaysia,Asia/Pacific,MYS,Subnat,MYSr108,Perak,1995,6.799
Malaysia,Asia/Pacific,MYS,Subnat,MYSr108,Perak,1996,6.907
Malaysia,Asia/Pacific,MYS,Subnat,MYSr108,Perak,1997,7.191
Malaysia,Asia/Pacific,MYS,Subnat,MYSr108,Perak,1998,7.476
Malaysia,Asia/Pacific,MYS,Subnat,MYSr108,Perak,1999,7.76
Malaysia,Asia/Pacific,MYS,Subnat,MYSr108,Perak,2000,8.044
Malaysia,Asia/Pacific,MYS,Subnat,MYSr108,Perak,2001,7.886
Malaysia,Asia/Pacific,MYS,Subnat,MYSr108,Perak,2002,7.727
Malaysia,Asia/Pacific,MYS,Subnat,MYSr108,Perak,2003,7.568
Malaysia,Asia/Pacific,MYS,Subnat,MYSr108,Perak,2004,7.41
Malaysia,Asia/Pacific,MYS,Subnat,MYSr108,Perak,2005,7.251
Malaysia,Asia/Pacific,MYS,Subnat,MYSr108,Perak,2006,7.722
Malaysia,Asia/Pacific,MYS,Subnat,MYSr108,Perak,2007,8.192
Malaysia,Asia/Pacific,MYS,Subnat,MYSr108,Perak,2008,8.663
Malaysia,Asia/Pacific,MYS,Subnat,MYSr108,Perak,2009,9.133
Malaysia,Asia/Pacific,MYS,Subnat,MYSr108,Perak,2010,9.267
Malaysia,Asia/Pacific,MYS,Subnat,MYSr108,Perak,2011,9.374
Malaysia,Asia/Pacific,MYS,Subnat,MYSr108,Perak,2012,9.48
Malaysia,Asia/Pacific,MYS,Subnat,MYSr108,Perak,2013,9.587
Malaysia,Asia/Pacific,MYS,Subnat,MYSr108,Perak,2014,9.694
Malaysia,Asia/Pacific,MYS,Subnat,MYSr108,Perak,2015,9.8
Malaysia,Asia/Pacific,MYS,Subnat,MYSr108,Perak,2016,9.907
Malaysia,Asia/Pacific,MYS,Subnat,MYSr108,Perak,2017,9.996
Malaysia,Asia/Pacific,MYS,Subnat,MYSr108,Perak,2018,10.09
Malaysia,Asia/Pacific,MYS,Subnat,MYSr108,Perak,2019,10.18
Malaysia,Asia/Pacific,MYS,Subnat,MYSr108,Perak,2020,10.32
Malaysia,Asia/Pacific,MYS,Subnat,MYSr108,Perak,2021,10.46
Malaysia,Asia/Pacific,MYS,Subnat,MYSr108,Perak,2022,10.6
Malaysia,Asia/Pacific,MYS,Subnat,MYSr108,Perak,2023,10.6
Malaysia,Asia/Pacific,MYS,Subnat,MYSr109,Perlis,1990,5.834
Malaysia,Asia/Pacific,MYS,Subnat,MYSr109,Perlis,1991,6.018
Malaysia,Asia/Pacific,MYS,Subnat,MYSr109,Perlis,1992,6.202
Malaysia,Asia/Pacific,MYS,Subnat,MYSr109,Perlis,1993,6.386
Malaysia,Asia/Pacific,MYS,Subnat,MYSr109,Perlis,1994,6.57
Malaysia,Asia/Pacific,MYS,Subnat,MYSr109,Perlis,1995,6.754
Malaysia,Asia/Pacific,MYS,Subnat,MYSr109,Perlis,1996,6.861
Malaysia,Asia/Pacific,MYS,Subnat,MYSr109,Perlis,1997,7.143
Malaysia,Asia/Pacific,MYS,Subnat,MYSr109,Perlis,1998,7.426
Malaysia,Asia/Pacific,MYS,Subnat,MYSr109,Perlis,1999,7.708
Malaysia,Asia/Pacific,MYS,Subnat,MYSr109,Perlis,2000,7.99
Malaysia,Asia/Pacific,MYS,Subnat,MYSr109,Perlis,2001,7.833
Malaysia,Asia/Pacific,MYS,Subnat,MYSr109,Perlis,2002,7.675
Malaysia,Asia/Pacific,MYS,Subnat,MYSr109,Perlis,2003,7.518
Malaysia,Asia/Pacific,MYS,Subnat,MYSr109,Perlis,2004,7.36
Malaysia,Asia/Pacific,MYS,Subnat,MYSr109,Perlis,2005,7.203
Malaysia,Asia/Pacific,MYS,Subnat,MYSr109,Perlis,2006,7.67
Malaysia,Asia/Pacific,MYS,Subnat,MYSr109,Perlis,2007,8.138
Malaysia,Asia/Pacific,MYS,Subnat,MYSr109,Perlis,2008,8.605
Malaysia,Asia/Pacific,MYS,Subnat,MYSr109,Perlis,2009,9.072
Malaysia,Asia/Pacific,MYS,Subnat,MYSr109,Perlis,2010,9.205
Malaysia,Asia/Pacific,MYS,Subnat,MYSr109,Perlis,2011,9.311
Malaysia,Asia/Pacific,MYS,Subnat,MYSr109,Perlis,2012,9.417
Malaysia,Asia/Pacific,MYS,Subnat,MYSr109,Perlis,2013,9.523
Malaysia,Asia/Pacific,MYS,Subnat,MYSr109,Perlis,2014,9.629
Malaysia,Asia/Pacific,MYS,Subnat,MYSr109,Perlis,2015,9.735
Malaysia,Asia/Pacific,MYS,Subnat,MYSr109,Perlis,2016,9.841
Malaysia,Asia/Pacific,MYS,Subnat,MYSr109,Perlis,2017,9.929
Malaysia,Asia/Pacific,MYS,Subnat,MYSr109,Perlis,2018,10.02
Malaysia,Asia/Pacific,MYS,Subnat,MYSr109,Perlis,2019,10.11
Malaysia,Asia/Pacific,MYS,Subnat,MYSr109,Perlis,2020,10.25
Malaysia,Asia/Pacific,MYS,Subnat,MYSr109,Perlis,2021,10.39
Malaysia,Asia/Pacific,MYS,Subnat,MYSr109,Perlis,2022,10.52
Malaysia,Asia/Pacific,MYS,Subnat,MYSr109,Perlis,2023,10.52
Malaysia,Asia/Pacific,MYS,Subnat,MYSr107,"Pulau Pinang",1990,6.696
Malaysia,Asia/Pacific,MYS,Subnat,MYSr107,"Pulau Pinang",1991,6.908
Malaysia,Asia/Pacific,MYS,Subnat,MYSr107,"Pulau Pinang",1992,7.119
Malaysia,Asia/Pacific,MYS,Subnat,MYSr107,"Pulau Pinang",1993,7.33
Malaysia,Asia/Pacific,MYS,Subnat,MYSr107,"Pulau Pinang",1994,7.541
Malaysia,Asia/Pacific,MYS,Subnat,MYSr107,"Pulau Pinang",1995,7.752
Malaysia,Asia/Pacific,MYS,Subnat,MYSr107,"Pulau Pinang",1996,7.876
Malaysia,Asia/Pacific,MYS,Subnat,MYSr107,"Pulau Pinang",1997,8.2
Malaysia,Asia/Pacific,MYS,Subnat,MYSr107,"Pulau Pinang",1998,8.524
Malaysia,Asia/Pacific,MYS,Subnat,MYSr107,"Pulau Pinang",1999,8.848
Malaysia,Asia/Pacific,MYS,Subnat,MYSr107,"Pulau Pinang",2000,9.172
Malaysia,Asia/Pacific,MYS,Subnat,MYSr107,"Pulau Pinang",2001,8.991
Malaysia,Asia/Pacific,MYS,Subnat,MYSr107,"Pulau Pinang",2002,8.81
Malaysia,Asia/Pacific,MYS,Subnat,MYSr107,"Pulau Pinang",2003,8.629
Malaysia,Asia/Pacific,MYS,Subnat,MYSr107,"Pulau Pinang",2004,8.449
Malaysia,Asia/Pacific,MYS,Subnat,MYSr107,"Pulau Pinang",2005,8.268
Malaysia,Asia/Pacific,MYS,Subnat,MYSr107,"Pulau Pinang",2006,8.804
Malaysia,Asia/Pacific,MYS,Subnat,MYSr107,"Pulau Pinang",2007,9.341
Malaysia,Asia/Pacific,MYS,Subnat,MYSr107,"Pulau Pinang",2008,9.877
Malaysia,Asia/Pacific,MYS,Subnat,MYSr107,"Pulau Pinang",2009,10.41
Malaysia,Asia/Pacific,MYS,Subnat,MYSr107,"Pulau Pinang",2010,10.57
Malaysia,Asia/Pacific,MYS,Subnat,MYSr107,"Pulau Pinang",2011,10.69
Malaysia,Asia/Pacific,MYS,Subnat,MYSr107,"Pulau Pinang",2012,10.81
Malaysia,Asia/Pacific,MYS,Subnat,MYSr107,"Pulau Pinang",2013,10.93
Malaysia,Asia/Pacific,MYS,Subnat,MYSr107,"Pulau Pinang",2014,11.05
Malaysia,Asia/Pacific,MYS,Subnat,MYSr107,"Pulau Pinang",2015,11.17
Malaysia,Asia/Pacific,MYS,Subnat,MYSr107,"Pulau Pinang",2016,11.3
Malaysia,Asia/Pacific,MYS,Subnat,MYSr107,"Pulau Pinang",2017,11.4
Malaysia,Asia/Pacific,MYS,Subnat,MYSr107,"Pulau Pinang",2018,11.5
Malaysia,Asia/Pacific,MYS,Subnat,MYSr107,"Pulau Pinang",2019,11.6
Malaysia,Asia/Pacific,MYS,Subnat,MYSr107,"Pulau Pinang",2020,11.76
Malaysia,Asia/Pacific,MYS,Subnat,MYSr107,"Pulau Pinang",2021,11.92
Malaysia,Asia/Pacific,MYS,Subnat,MYSr107,"Pulau Pinang",2022,12.08
Malaysia,Asia/Pacific,MYS,Subnat,MYSr107,"Pulau Pinang",2023,12.08
Malaysia,Asia/Pacific,MYS,Subnat,MYSr112,Sabah,1990,4.822
Malaysia,Asia/Pacific,MYS,Subnat,MYSr112,Sabah,1991,4.974
Malaysia,Asia/Pacific,MYS,Subnat,MYSr112,Sabah,1992,5.126
Malaysia,Asia/Pacific,MYS,Subnat,MYSr112,Sabah,1993,5.279
Malaysia,Asia/Pacific,MYS,Subnat,MYSr112,Sabah,1994,5.431
Malaysia,Asia/Pacific,MYS,Subnat,MYSr112,Sabah,1995,5.583
Malaysia,Asia/Pacific,MYS,Subnat,MYSr112,Sabah,1996,5.671
Malaysia,Asia/Pacific,MYS,Subnat,MYSr112,Sabah,1997,5.905
Malaysia,Asia/Pacific,MYS,Subnat,MYSr112,Sabah,1998,6.138
Malaysia,Asia/Pacific,MYS,Subnat,MYSr112,Sabah,1999,6.372
Malaysia,Asia/Pacific,MYS,Subnat,MYSr112,Sabah,2000,6.605
Malaysia,Asia/Pacific,MYS,Subnat,MYSr112,Sabah,2001,6.475
Malaysia,Asia/Pacific,MYS,Subnat,MYSr112,Sabah,2002,6.345
Malaysia,Asia/Pacific,MYS,Subnat,MYSr112,Sabah,2003,6.214
Malaysia,Asia/Pacific,MYS,Subnat,MYSr112,Sabah,2004,6.084
Malaysia,Asia/Pacific,MYS,Subnat,MYSr112,Sabah,2005,5.954
Malaysia,Asia/Pacific,MYS,Subnat,MYSr112,Sabah,2006,6.34
Malaysia,Asia/Pacific,MYS,Subnat,MYSr112,Sabah,2007,6.727
Malaysia,Asia/Pacific,MYS,Subnat,MYSr112,Sabah,2008,7.113
Malaysia,Asia/Pacific,MYS,Subnat,MYSr112,Sabah,2009,7.499
Malaysia,Asia/Pacific,MYS,Subnat,MYSr112,Sabah,2010,7.609
Malaysia,Asia/Pacific,MYS,Subnat,MYSr112,Sabah,2011,7.697
Malaysia,Asia/Pacific,MYS,Subnat,MYSr112,Sabah,2012,7.784
Malaysia,Asia/Pacific,MYS,Subnat,MYSr112,Sabah,2013,7.872
Malaysia,Asia/Pacific,MYS,Subnat,MYSr112,Sabah,2014,7.959
Malaysia,Asia/Pacific,MYS,Subnat,MYSr112,Sabah,2015,8.047
Malaysia,Asia/Pacific,MYS,Subnat,MYSr112,Sabah,2016,8.135
Malaysia,Asia/Pacific,MYS,Subnat,MYSr112,Sabah,2017,8.208
Malaysia,Asia/Pacific,MYS,Subnat,MYSr112,Sabah,2018,8.281
Malaysia,Asia/Pacific,MYS,Subnat,MYSr112,Sabah,2019,8.354
Malaysia,Asia/Pacific,MYS,Subnat,MYSr112,Sabah,2020,8.469
Malaysia,Asia/Pacific,MYS,Subnat,MYSr112,Sabah,2021,8.584
Malaysia,Asia/Pacific,MYS,Subnat,MYSr112,Sabah,2022,8.699
Malaysia,Asia/Pacific,MYS,Subnat,MYSr112,Sabah,2023,8.699
Malaysia,Asia/Pacific,MYS,Subnat,MYSr113,Sarawak,1990,4.822
Malaysia,Asia/Pacific,MYS,Subnat,MYSr113,Sarawak,1991,4.974
Malaysia,Asia/Pacific,MYS,Subnat,MYSr113,Sarawak,1992,5.126
Malaysia,Asia/Pacific,MYS,Subnat,MYSr113,Sarawak,1993,5.279
Malaysia,Asia/Pacific,MYS,Subnat,MYSr113,Sarawak,1994,5.431
Malaysia,Asia/Pacific,MYS,Subnat,MYSr113,Sarawak,1995,5.583
Malaysia,Asia/Pacific,MYS,Subnat,MYSr113,Sarawak,1996,5.671
Malaysia,Asia/Pacific,MYS,Subnat,MYSr113,Sarawak,1997,5.905
Malaysia,Asia/Pacific,MYS,Subnat,MYSr113,Sarawak,1998,6.138
Malaysia,Asia/Pacific,MYS,Subnat,MYSr113,Sarawak,1999,6.372
Malaysia,Asia/Pacific,MYS,Subnat,MYSr113,Sarawak,2000,6.605
Malaysia,Asia/Pacific,MYS,Subnat,MYSr113,Sarawak,2001,6.475
Malaysia,Asia/Pacific,MYS,Subnat,MYSr113,Sarawak,2002,6.345
Malaysia,Asia/Pacific,MYS,Subnat,MYSr113,Sarawak,2003,6.214
Malaysia,Asia/Pacific,MYS,Subnat,MYSr113,Sarawak,2004,6.084
Malaysia,Asia/Pacific,MYS,Subnat,MYSr113,Sarawak,2005,5.954
Malaysia,Asia/Pacific,MYS,Subnat,MYSr113,Sarawak,2006,6.34
Malaysia,Asia/Pacific,MYS,Subnat,MYSr113,Sarawak,2007,6.727
Malaysia,Asia/Pacific,MYS,Subnat,MYSr113,Sarawak,2008,7.113
Malaysia,Asia/Pacific,MYS,Subnat,MYSr113,Sarawak,2009,7.499
Malaysia,Asia/Pacific,MYS,Subnat,MYSr113,Sarawak,2010,7.609
Malaysia,Asia/Pacific,MYS,Subnat,MYSr113,Sarawak,2011,7.697
Malaysia,Asia/Pacific,MYS,Subnat,MYSr113,Sarawak,2012,7.784
Malaysia,Asia/Pacific,MYS,Subnat,MYSr113,Sarawak,2013,7.872
Malaysia,Asia/Pacific,MYS,Subnat,MYSr113,Sarawak,2014,7.959
Malaysia,Asia/Pacific,MYS,Subnat,MYSr113,Sarawak,2015,8.047
Malaysia,Asia/Pacific,MYS,Subnat,MYSr113,Sarawak,2016,8.135
Malaysia,Asia/Pacific,MYS,Subnat,MYSr113,Sarawak,2017,8.208
Malaysia,Asia/Pacific,MYS,Subnat,MYSr113,Sarawak,2018,8.281
Malaysia,Asia/Pacific,MYS,Subnat,MYSr113,Sarawak,2019,8.354
Malaysia,Asia/Pacific,MYS,Subnat,MYSr113,Sarawak,2020,8.469
Malaysia,Asia/Pacific,MYS,Subnat,MYSr113,Sarawak,2021,8.584
Malaysia,Asia/Pacific,MYS,Subnat,MYSr113,Sarawak,2022,8.699
Malaysia,Asia/Pacific,MYS,Subnat,MYSr113,Sarawak,2023,8.699
Malaysia,Asia/Pacific,MYS,Subnat,MYSr110,Selangor,1990,7.363
